age,income,job_category,years_experience,num_dependents,has_loan,credit_score,irrelevant_col_1,irrelevant_col_2,purchased
46.0,12182.87300767589,finance,25.717672836725725,5,1,680.3306306123893,0.4024407533435215,36.67241729179677,0
41.0,27496.580580018857,healthcare,9.467369023818605,2,0,700.5193582754832,-0.4294726458945011,71.75195326756167,0
36.0,28308.186870125737,tech,6.00478951044119,1,0,714.8203165736851,0.31474630558958777,94.96030429007935,0
48.0,43448.74329623404,tech,13.925413569190255,3,0,,-0.16884258520296613,66.90374301236321,0
47.0,95585.79833241206,retail,17.330764493963375,1,1,612.3743628017945,-1.5819525174378992,54.71662709441007,1
34.0,42317.82238535135,finance,6.218018931194826,5,1,748.7236846542188,0.009552286256846456,44.85978080171347,0
,26410.36347134446,healthcare,13.609602044728659,1,1,696.6200478091299,-1.1005653330301517,82.81944670376164,0
,47373.926157699505,other,12.032139807276709,3,1,554.3121805943506,-1.734385762448901,84.96572024460698,0
,91996.34922113192,other,11.717927609173334,3,0,741.655902567581,0.13687332068938496,29.30376744328186,1
39.0,27294.06915033725,retail,12.838538351335838,1,0,781.4098848643124,0.48788334201956646,95.342024865343,1
42.0,28386.105732027034,tech,15.24005212431871,2,0,611.4258876978056,0.5266980421045764,39.51153632063821,0
42.0,68537.02406712477,healthcare,16.44753080816836,0,1,679.2852905686424,0.5671707070196942,80.00780691915278,1
55.0,42919.3619481634,retail,27.946260531898066,3,0,541.9716590393837,-1.9325890209406105,96.68198780822334,0
,72293.59495768684,finance,6.156042226617813,4,0,,-1.3610169279074695,70.36581008556112,1
25.0,,tech,1.6647760822670052,5,0,,1.9735214368136709,16.155072645119372,1
33.0,74682.28458561673,retail,11.812896374709979,1,0,642.6866795194053,-1.0472087600770361,58.61369551739308,0
42.0,26342.875333299067,finance,13.779905466181878,1,1,591.2957620049568,0.6108410311366891,11.877712309557841,0
50.0,48666.64707856484,healthcare,16.640899596913307,3,0,698.3568291566744,-0.686937621665846,78.91420398689263,0
43.0,,other,18.56741893450404,4,0,638.2070054855182,0.07967273926756446,28.131517387388293,0
,23634.562811144733,healthcare,11.059960279888104,5,1,,-0.6332542022735941,69.52148230600186,0
62.0,19185.5607588426,finance,22.278501581559535,0,0,739.1460820539922,0.5615411546196448,91.00896741301989,0
28.0,73972.55471515123,finance,5.7868819132112765,1,0,587.0613312852523,0.13677411731669906,18.100985067017238,0
46.0,39712.78958823722,finance,14.730459279532477,1,0,607.5707829854534,-0.4482897736442336,39.28578386011667,1
45.0,26545.93296680117,tech,14.167865597626786,1,1,,-1.0501721196807103,64.71187880735663,1
42.0,46272.01537746361,retail,17.86622129192912,2,0,757.5527832598564,0.2677741974925111,41.96585928095011,0
56.0,96453.01855373617,retail,16.85241166633278,5,1,779.052824119188,-1.21271879904259,17.481894162471523,0
33.0,12475.940303096068,tech,5.565309276446061,0,1,626.7950623710701,0.4274810421208385,2.9071614168797,1
63.0,19970.60629137677,finance,40.0,4,1,754.9901573535718,2.6264849090369,40.65981437019629,1
36.0,28177.19198629098,retail,11.893705215399901,3,0,617.2686165223673,1.350170051262012,64.92090265819203,0
45.0,117795.73216359003,tech,22.08765984511329,3,1,826.096747752544,0.7183478868941628,57.39842081524886,1
44.0,58078.57939526235,healthcare,21.992124341146326,4,0,589.2983179664217,-0.08560729774114767,15.624123976064242,0
58.0,77682.89295894808,finance,39.010540200865904,0,0,786.2783048633385,-1.9387526270035254,45.06934438673866,1
40.0,24733.2420189479,healthcare,10.077797173226852,4,0,627.4811114545021,-1.3222863959001843,36.94710461812528,0
,25041.218216208854,,12.08689199377019,1,0,841.059716383568,1.2827928561027135,27.42024022933999,0
22.0,64131.3260868421,healthcare,0.9606685917627591,3,0,727.3056583081988,-0.7897560801247798,72.92712438603893,1
